CTPRVN_NM,SIGNGU_NM,ADSTRD_NM,2024_FCLTY_NM,2024_DATA_CO,2023_DATA_CO,2024_TOT_PROGRM_CO,2023_TOT_PROGRM_CO,2024_VIEWNG_PRICE,2023_VIEWNG_PRICE,2024_ARTGR_EMP_CO,2023_ARTGR_EMP_CO,2024_BULD_AR_VALUE,2023_BULD_AR_VALUE,2024_DSPY_AR_CN,2023_DSPY_AR_CN,FLAG_NM,2024_food_count_by_dong,2024_VIEWNG_NMPR_CO,2023_VIEWNG_NMPR_CO,viewer_decline,DATA_CO_GROWTH_RATE,VIEWNG_PRICE_GROWTH_RATE,TOT_PROGRM_CO_GROWTH_RATE,ARTGR_EMP_CO_GROWTH_RATE,DSPY_AR_CN_GROWTH_RATE
경기,고양시,마두1동,고양시립 아람미술관,500,408.73333333333335,21.0,19.0,2750,6738.888888888889,2,2.172661870503597,1961.0,1961.0,2801.6,1899.0,공립,368,21727,21523,0,0.22329146958081875,-0.5919208573784006,0.10526315789473684,-0.07947019867549661,0.4753027909426013
경기,안산시,성포동,김홍도미술관,1000,343.3636363636364,1.0,3.0,2750,6738.888888888889,2,2.172661870503597,3072.0,3072.0,2451.0,2451.0,공립,368,39775,32289,0,1.9123643102991792,-0.5919208573784006,-0.6666666666666666,-0.07947019867549661,0.0
경기,용인시,상갈동,백남준아트센터,9665,343.3636363636364,21.0,21.0,2750,6738.888888888889,2,2.172661870503597,5605.0,5605.0,2357.0,2357.0,공립,368,123099,141923,1,27.14800105904157,-0.5919208573784006,0.0,-0.07947019867549661,0.0
경기,성남시,야탑3동,성남큐브미술관,10613,343.3636363636364,5.0,2.0,2750,6738.888888888889,2,2.172661870503597,4538.0,4538.0,1131.0,1131.0,공립,368,48424,36436,0,29.90892242520519,-0.5919208573784006,1.5,-0.07947019867549661,0.0
경기,수원시,행궁동,수원시립미술관,10613,343.3636363636364,18.0,19.0,4000,6738.888888888889,2,2.172661870503597,9661.9,9662.0,2058.6,2424.0,공립,368,140222,75744,0,29.90892242520519,-0.4064303380049464,-0.05263157894736842,-0.07947019867549661,-0.1507425742574258
경기,양주시,장흥면,양주시립장욱진미술관,300,300.0,25.0,25.0,5000,5000.0,2,2.172661870503597,1852.0,1852.0,481.0,481.0,공립,277,67644,67644,0,0.0,0.0,0.0,-0.07947019867549661,0.0
경기,양평군,양평읍,양평군립미술관,1100,343.3636363636364,0.0,199.0,2750,6738.888888888889,2,2.172661870503597,4185.0,4185.0,1685.0,1685.0,공립,620,48842,35767,0,2.203600741329097,-0.5919208573784006,-1.0,-0.07947019867549661,0.0
경기,여주시,여흥동,여주시 미술관 아트뮤지엄 려,4535,329.125,9.0,7.0,2750,6738.888888888889,2,2.172661870503597,1056.7,561.0,334.6,335.0,공립,504,25000,22904,0,12.77895936194455,-0.5919208573784006,0.2857142857142857,-0.07947019867549661,-0.0011940298507462008
경기,오산시,중앙동,오산시립미술관,10613,867.0,1.0,3.0,2750,6738.888888888889,2,2.172661870503597,3172.62,3173.0,648.75,759.0,공립,524,8000,16225,1,11.241061130334487,-0.5919208573784006,-0.6666666666666666,-0.07947019867549661,-0.14525691699604742
경기,이천시,관고동,이천시립월전미술관,2588,408.73333333333335,16.0,16.0,2000,2000.0,2,2.172661870503597,2008.0,2008.0,637.0,637.0,공립,212,19068,16179,0,5.331756646550318,0.0,0.0,-0.07947019867549661,0.0
경기,양주시,장흥면,양주시립민복진미술관,5000,426.1218181818182,6.0,5.0,5000,5000.0,2,2.172661870503597,895.0,895.0,447.0,446.8,공립,277,70149,67644,0,10.7337338447819,0.0,0.2,-0.07947019867549661,0.0004476275738585242
경기,양평군,양동면,C ART MUSEUM,1000,80.0,2.0,0.0,7000,7000.0,2,1.0,2067.0,3219.0,295.65,1803.0,사립,43,1000,120,0,11.5,0.0,0.0,1.0,-0.8360232945091514
경기,김포시,양촌읍,CICA미술관,4535,426.1218181818182,21.0,21.0,7000,7000.0,2,2.0,712.0,712.0,600.0,600.0,사립,580,2250,3836,1,9.642496597217184,0.0,0.0,0.0,0.0
경기,가평군,청평면,가일미술관,2588,408.73333333333335,3.0,3.0,7465,8155.8441558441555,1,1.0,2300.0,2300.0,1040.0,1040.0,사립,376,783,522,0,5.331756646550318,-0.08470541401273882,0.0,0.0,0.0
경기,양평군,서종면,구하우스 미술관,400,400.0,5.0,2.0,15000,15000.0,7,7.0,1683.0,1682.91,787.0,787.0,사립,204,17164,19784,1,0.0,0.0,1.5,0.0,0.0
경기,용인시,상하동,근현대사미술관담다,5100,426.1218181818182,7.0,38.0,5000,5000.0,1,2.0,807.3,807.3,467.0,467.0,사립,368,7500,6470,0,10.968408521677539,0.0,-0.8157894736842105,-0.5,0.0
경기,가평군,북면,남송미술관,3100,408.73333333333335,0.0,4.0,6000,6000.0,4,4.0,1498.0,1498.0,1192.0,1061.0,사립,87,2457,950,0,6.584407111401076,0.0,-1.0,0.0,0.1234684260131951
경기,광주시,초월읍,닻미술관,600,600.0,4.0,4.0,7465,8155.8441558441555,3,4.0,650.0,650.0,315.0,315.0,사립,413,2396,2567,1,0.0,-0.08470541401273882,0.0,-0.25,0.0
경기,용인시,모현읍,마가미술관,300,300.0,4.0,3.0,5000,5000.0,1,1.0,752.0,752.0,340.0,340.0,사립,368,2400,2150,0,0.0,0.0,0.3333333333333333,0.0,0.0
경기,안산시,대부동,맥아트미술관,4535,426.1218181818182,6.0,5.0,10000,10000.0,1,1.0,901.0,901.0,132.0,132.0,사립,368,35000,31900,0,9.642496597217184,0.0,0.2,0.0,0.0
경기,남양주시,화도읍,모란미술관,4535,426.1218181818182,8.0,6.0,5000,5000.0,3,2.0,817.0,950.2,544.22,494.0,사립,1232,4387,2348,0,9.642496597217184,0.0,0.3333333333333333,0.5,0.10165991902834014
경기,파주시,교하동,미메시스아트뮤지엄,500,500.0,10.0,10.0,5000,5000.0,2,2.0,1389.0,1389.0,2374.0,2374.0,사립,328,6771,6771,0,0.0,0.0,0.0,0.0,0.0
경기,의정부시,호원1동,백영수미술관,250,250.0,4.0,4.0,5000,5000.0,1,1.0,372.0,372.0,106.0,106.0,사립,241,2314,2102,0,0.0,0.0,0.0,0.0,0.0
경기,김포시,고촌읍,보름산미술관,1200,426.1218181818182,5.0,5.0,7465,8155.8441558441555,2,2.0,1081.0,1081.0,299.0,299.0,사립,357,12000,12262,1,1.8160961227476564,-0.08470541401273882,0.0,0.0,0.0
경기,파주시,탄현면,블루메미술관,4535,426.1218181818182,8.0,8.0,7465,8155.8441558441555,2,2.0,661.37,661.0,270.51,270.51,사립,479,1815,1815,0,9.642496597217184,-0.08470541401273882,0.0,0.0,0.0
경기,남양주시,화도읍,서호미술관,250,329.125,12.0,3.0,6400,5000.0,2,2.0,440.1,396.0,362.8,280.0,사립,1232,8100,8100,0,-0.24041017850360805,0.28,3.0,0.0,0.29571428571428576
경기,과천시,과천동,선바위미술관,2588,408.73333333333335,0.0,0.0,2000,2000.0,1,1.0,1539.0,1539.0,742.0,742.0,사립,111,4550,4530,0,5.331756646550318,0.0,0.0,0.0,0.0
경기,가평군,설악면,설미재미술관,139,139.0,15.0,9.0,3000,3000.0,3,2.172661870503597,500.0,500.2,104.0,103.7,사립,316,1000,960,0,0.0,0.0,0.6666666666666666,0.3807947019867551,0.0028929604628736465
경기,화성시,화산동,소다미술관,4535,426.1218181818182,9.0,5.0,7465,8155.8441558441555,2,4.0,657.0,657.0,499.0,499.0,사립,202,8345,12287,1,9.642496597217184,-0.08470541401273882,0.8,-0.5,0.0
경기,시흥시,대야동,소전미술관,9410,426.1218181818182,2.0,2.0,1000,1000.0,1,1.0,962.0,962.0,365.0,365.0,사립,600,4723,9832,1,21.08288709587954,0.0,0.0,0.0,0.0
경기,파주시,광탄면,아트린뮤지움,500,408.73333333333335,17.0,5.0,7000,4000.0,1,1.0,1532.0,1132.0,534.0,528.0,사립,302,5222,2014,0,0.22329146958081875,0.75,2.4,0.0,0.011363636363636364
경기,파주시,탄현면,아트센터 화이트블럭,2588,408.73333333333335,9.0,9.0,3000,3000.0,5,5.0,1498.0,1498.0,617.0,617.0,사립,479,3488,3488,0,5.331756646550318,0.0,0.0,0.0,0.0
경기,양주시,백석읍,안상철미술관,4535,426.1218181818182,7.0,21.0,7465,8155.8441558441555,1,1.0,609.0,609.0,280.0,280.0,사립,326,4170,1529,0,9.642496597217184,-0.08470541401273882,-0.6666666666666666,0.0,0.0
경기,용인시,이동읍,안젤리미술관,15000,426.1218181818182,12.0,0.0,6000,2000.0,4,1.0,859.0,859.0,298.0,298.0,사립,368,6500,2227,0,34.20120153434571,2.0,0.0,3.0,0.0
경기,화성시,봉담읍,엄미술관,3011,329.125,6.0,6.0,7465,5000.0,3,3.0,398.0,398.0,258.0,258.0,사립,942,2926,2926,0,8.148499810102544,0.493,0.0,0.0,0.0
경기,평택시,포승읍,엠엠아트센터,350,408.73333333333335,0.0,0.0,7465,10000.0,1,2.172661870503597,2251.0,2250.98,892.5,892.5,사립,589,18000,12915,0,-0.14369597129342687,-0.2535,0.0,-0.5397350993377483,0.0
경기,여주시,여흥동,여주미술관,750,329.125,10.0,7.0,5000,8155.8441558441555,1,3.0,1032.0,561.0,386.32,335.0,사립,504,1427,22904,1,1.2787694644891758,-0.38694267515923564,0.42857142857142855,-0.6666666666666666,0.15319402985074626
경기,광주시,쌍령동,영은미술관,45000,343.3636363636364,3.0,10.0,10000,10000.0,7,9.0,6372.0,6372.0,1234.0,1234.0,사립,74,5016,8464,1,130.05639396346305,0.0,-0.7,-0.2222222222222222,0.0
경기,안산시,대부동,유리섬미술관,2588,408.73333333333335,5.0,5.0,10000,10000.0,1,1.0,1802.0,1802.0,257.0,257.0,사립,368,35000,31900,0,5.331756646550318,0.0,0.0,0.0,0.0
경기,양평군,강하면,이함미술관,2588,426.1218181818182,0.0,0.0,7465,8155.8441558441555,2,1.0,1215.57,987.0,943.85,944.0,사립,74,13070,15000,1,5.073380638059112,-0.08470541401273882,0.0,1.0,-0.00015889830508472168
경기,가평군,조종면,일지미술관,3011,329.125,0.0,0.0,7465,8155.8441558441555,2,2.172661870503597,168.0,168.0,84.0,84.0,사립,238,530,20833,1,8.148499810102544,-0.08470541401273882,0.0,-0.07947019867549661,0.0
경기,안산시,대부동,종이미술관,4535,426.1218181818182,31.0,31.0,9000,9000.0,1,1.0,595.0,595.0,519.0,519.0,사립,368,33000,32500,0,9.642496597217184,0.0,0.0,0.0,0.0
경기,여주시,산북면,죽포미술관,150,150.0,0.0,0.0,7465,8155.8441558441555,2,1.0,543.6,543.62,1105.8,1105.8,사립,51,500,500,0,0.0,-0.08470541401273882,0.0,1.0,0.0
경기,파주시,광탄면,콩세유미술관,104,104.0,4.0,4.0,5000,5000.0,3,3.0,485.0,485.0,271.0,271.0,사립,302,1260,1260,0,0.0,0.0,0.0,0.0,0.0
경기,고양시,화전동,포마자동차디자인미술관,2,408.73333333333335,6.0,6.0,10000,10000.0,2,2.0,1483.0,1483.0,626.0,626.0,사립,368,480,971,1,-0.9951068341216768,0.0,0.0,0.0,0.0
경기,남양주시,와부읍,한강뮤지엄,50,50.0,2.0,4.0,10000,10000.0,3,1.0,937.4,1480.0,786.0,937.0,사립,588,25800,24000,0,0.0,0.0,-0.5,2.0,-0.16115261472785486
경기,용인시,마북동,한국미술관,2000,426.1218181818182,2.0,9.0,3000,3000.0,3,3.0,743.0,743.0,539.0,539.0,사립,368,1397,1164,0,3.693493537912761,0.0,-0.7777777777777778,0.0,0.0
경기,파주시,탄현면,한향림도자미술관,278,278.0,7.0,7.0,5000,5000.0,1,1.0,1187.0,1187.0,796.0,796.0,사립,479,9172,9172,0,0.0,0.0,0.0,0.0,0.0
경기,수원시,매교동,해움미술관,3011,329.125,3.0,3.0,7465,8155.8441558441555,1,2.172661870503597,307.0,307.0,293.0,293.0,사립,368,2500,2500,0,8.148499810102544,-0.08470541401273882,0.0,-0.5397350993377483,0.0
경기,성남시,백현동,현대어린이책미술관 MOKA,6000,343.3636363636364,60.0,60.0,7465,8155.8441558441555,14,6.0,2736.0,2736.0,620.0,620.0,사립,368,104898,91230,0,16.474185861795075,-0.08470541401273882,0.0,1.3333333333333333,0.0
경기,남양주시,다산1동,현대어린이책미술관 MOKA GARDEN,2000,426.1218181818182,12.0,12.0,7465,8155.8441558441555,3,2.0,668.0,668.0,84.0,84.0,사립,368,285246,192996,0,3.693493537912761,-0.08470541401273882,0.0,0.5,0.0
경기,안성시,삼죽면,DIMA 아트센터,2588,408.73333333333335,1.0,0.0,0,0.0,1,1.0,1927.19,1927.19,191.957,191.957,대학,83,2978,2759,0,5.331756646550318,0.0,0.0,0.0,0.0
경기,의왕시,내손1동,KUMA 계원예술대학교 미술관,3011,329.125,0.0,0.0,0,0.0,1,1.0,479.0,479.0,479.0,419.0,대학,186,7500,7500,0,8.148499810102544,0.0,0.0,0.0,0.1431980906921241
경기,성남시,고등동,갤러리 우촌(미술관),10613,343.3636363636364,2.0,2.0,7000,7000.0,1,1.0,3171.0,3171.0,495.0,347.0,대학,368,83475,84903,1,29.90892242520519,0.0,0.0,0.0,0.4265129682997118
강원,강릉시,교1동,강릉시립미술관,4535,426.1218181818182,17.0,14.0,2750,6738.888888888889,2,2.172661870503597,917.0,917.0,506.0,506.0,공립,607,44758,33110,0,9.642496597217184,-0.5919208573784006,0.21428571428571427,-0.07947019867549661,0.0
강원,인제군,북면,공립인제내설악미술관,360,360.0,0.0,0.0,2750,6738.888888888889,2,2.172661870503597,804.0,804.0,419.0,419.0,공립,300,6200,6200,0,0.0,-0.5919208573784006,0.0,-0.07947019867549661,0.0
강원,양구군,양구읍,양구군립 박수근미술관,750,590.0,11.0,9.0,2750,6738.888888888889,2,2.172661870503597,4096.0,4098.0,2840.0,2840.0,공립,371,39636,39425,0,0.2711864406779661,-0.5919208573784006,0.2222222222222222,-0.07947019867549661,0.0
강원,춘천시,소양동,춘천미술관,3011,329.125,7.0,7.0,2750,6738.888888888889,2,2.172661870503597,372.0,372.0,256.0,251.0,공립,259,12000,12000,0,8.148499810102544,-0.5919208573784006,0.0,-0.07947019867549661,0.0199203187250996
강원,춘천시,강남동,KT&G 상상마당 춘천 아트갤러리,1668,343.3636363636364,11.0,14.0,7465,8155.8441558441555,3,2.0,3873.0,3873.0,178.0,178.0,사립,373,54441,29546,0,3.8578236695790307,-0.08470541401273882,-0.21428571428571427,0.5,0.0
강원,인제군,북면,내설악백공미술관,4535,426.1218181818182,0.0,0.0,7465,8155.8441558441555,2,2.172661870503597,854.0,854.0,650.0,650.0,사립,300,300,300,0,9.642496597217184,-0.08470541401273882,0.0,-0.07947019867549661,0.0
강원,원주시,지정면,뮤지엄 산(청조갤러리),3524,343.3636363636364,24.0,24.0,22000,19000.0,22,6.0,11602.0,11602.0,685.77,685.77,사립,403,367010,263621,0,9.263171829494308,0.15789473684210525,0.0,2.6666666666666665,0.0
강원,고성군,토성면,바우지움조각미술관,4535,426.1218181818182,5.0,5.0,13000,13000.0,1,1.0,914.0,914.0,404.0,404.0,사립,223,30000,52500,1,9.642496597217184,0.0,0.0,0.0,0.0
강원,속초시,교동,석봉도자기미술관,1105,408.73333333333335,25.0,25.0,5000,5000.0,1,1.0,2107.0,2107.0,1313.0,1313.0,사립,254,5238,5000,0,1.7034741477736095,0.0,0.0,0.0,0.0
강원,원주시,문막읍,오랜미래신화미술관,3011,329.125,0.0,0.0,5000,5000.0,1,1.0,351.0,351.0,153.0,153.0,사립,391,500,500,0,8.148499810102544,0.0,0.0,0.0,0.0
강원,동해시,삼화동,월산미술관,2588,408.73333333333335,0.0,0.0,7465,8155.8441558441555,2,2.172661870503597,1453.6,1849.0,341.4,341.0,사립,50,3000,14516,1,5.331756646550318,-0.08470541401273882,0.0,-0.07947019867549661,0.001173020527859171
강원,춘천시,사북면,이상원미술관,500,500.0,20.0,20.0,6000,6000.0,2,2.0,4877.0,4877.0,900.0,900.0,사립,36,26500,28532,1,0.0,0.0,0.0,0.0,0.0
강원,강릉시,송정동,장길환미술관,1364,408.73333333333335,1.0,5.0,10000,10000.0,2,2.172661870503597,2265.0,2265.0,625.747,620.0,사립,123,9800,35549,1,2.3371391290164736,0.0,-0.8,-0.07947019867549661,0.00926935483870961
강원,정선군,정선읍,정선507미술관,4535,426.1218181818182,6.0,8.0,7465,8155.8441558441555,2,2.0,562.0,562.0,562.0,562.0,사립,273,3000,6000,1,9.642496597217184,-0.08470541401273882,-0.25,0.0,0.0
강원,영월군,한반도면,쾌연재도자미술관,300,300.0,1.0,1.0,5000,5000.0,2,2.172661870503597,399.0,265.0,138.0,138.0,사립,37,187,379,1,0.0,0.0,0.0,-0.07947019867549661,0.0
강원,고성군,죽왕면,피움미술관,10613,343.3636363636364,10.0,10.0,7465,8155.8441558441555,2,2.172661870503597,2840.0,2840.0,1600.0,1600.0,사립,114,5000,5000,0,29.90892242520519,-0.08470541401273882,0.0,-0.07947019867549661,0.0
강원,강릉시,강동면,하슬라미술관,300,300.0,11.0,11.0,15000,12000.0,2,1.0,284.38,284.38,177.0,177.0,사립,134,310000,290000,0,0.0,0.25,0.0,1.0,0.0
충북,충주시,성내.충인동,관아갤러리,4535,426.1218181818182,0.0,0.0,2750,6738.888888888889,2,2.172661870503597,730.3,730.0,200.0,200.0,공립,334,7800,16030,1,9.642496597217184,-0.5919208573784006,0.0,-0.07947019867549661,0.0
충북,진천군,진천읍,진천군립 생거판화미술관,2588,408.73333333333335,6.0,14.0,2750,6738.888888888889,2,2.172661870503597,1538.0,1538.0,357.0,357.0,공립,683,17104,10686,0,5.331756646550318,-0.5919208573784006,-0.5714285714285714,-0.07947019867549661,0.0
충북,청주시,사직2동,청주시립미술관,3592,343.3636363636364,10.0,6.0,1000,1000.0,2,2.172661870503597,4910.0,4910.0,1641.0,1641.0,공립,422,24744,18378,0,9.461212602594651,0.0,0.6666666666666666,-0.07947019867549661,0.0
충북,청주시,문의면,청주시립미술관 분관(대청호미술관),2588,408.73333333333335,3.0,2.0,2750,1000.0,2,2.172661870503597,1411.0,1411.34,446.0,446.0,공립,422,56343,13839,0,5.331756646550318,1.75,0.5,-0.07947019867549661,0.0
충북,청주시,내덕2동,청주시한국공예관,10613,343.3636363636364,6.0,5.0,2750,6738.888888888889,2,2.172661870503597,14238.0,14238.0,6280.0,6280.0,공립,422,22352,29685,1,29.90892242520519,-0.5919208573784006,0.2,-0.07947019867549661,0.0
충북,충주시,대소원면,성마루미술관,3011,500.0,0.0,0.0,7465,8155.8441558441555,2,2.172661870503597,330.0,330.0,200.0,330.0,사립,251,3000,2920,0,5.022,-0.08470541401273882,0.0,-0.07947019867549661,-0.3939393939393939
충북,청주시,내수읍,쉐마미술관,47000,426.1218181818182,5.0,0.0,2000,2000.0,5,5.0,620.0,620.0,186.0,186.0,사립,422,4000,4000,0,109.29709814094987,0.0,0.0,0.0,0.0
충북,청주시,중앙동,우민아트센터,4535,426.1218181818182,25.0,31.0,7465,8155.8441558441555,5,2.0,851.0,851.0,465.0,465.0,사립,422,5597,14920,1,9.642496597217184,-0.08470541401273882,-0.1935483870967742,1.5,0.0
충북,청주시,내수읍,운보미술관,2588,408.73333333333335,0.0,0.0,6000,6000.0,3,3.0,1408.0,1408.0,200.0,200.0,사립,422,13000,13000,0,5.331756646550318,0.0,0.0,0.0,0.0
충남,홍성군,홍북읍,고암이응노생가기념관,10000,408.73333333333335,27.0,27.0,1000,1000.0,2,2.172661870503597,1312.0,1312.0,432.0,432.0,공립,411,14298,14298,0,23.465829391616374,0.0,0.0,-0.07947019867549661,0.0
충남,천안시,성남면,천안시립미술관,2588,408.73333333333335,6.0,6.0,2750,6738.888888888889,2,2.172661870503597,1682.0,1682.0,894.0,894.0,공립,140,29714,25238,0,5.331756646550318,-0.5919208573784006,0.0,-0.07947019867549661,0.0
충남,아산시,송악면,당림미술관,1950,329.125,12.0,68.0,5000,4000.0,3,3.0,485.0,485.0,203.0,203.0,사립,59,18373,9857,0,4.924800607671857,0.25,-0.8235294117647058,0.0,0.0
충남,천안시,원성1동,리각미술관,300,300.0,8.0,8.0,7465,8155.8441558441555,5,5.0,850.0,850.0,15401.0,15401.0,사립,140,5000,5000,0,0.0,-0.08470541401273882,0.0,0.0,0.0
충남,보령시,성주면,모산조형미술관,4535,426.1218181818182,3.0,3.0,7465,8155.8441558441555,1,1.0,939.0,939.0,435.0,435.0,사립,58,21192,23591,1,9.642496597217184,-0.08470541401273882,0.0,0.0,0.0
충남,서산시,부석면,서해미술관,3011,329.125,2.0,6.0,7465,8155.8441558441555,3,1.0,550.0,549.0,120.0,132.0,사립,93,3700,5475,1,8.148499810102544,-0.08470541401273882,-0.6666666666666666,2.0,-0.09090909090909091
충남,예산군,덕산면,수덕사 선미술관,10613,329.125,0.0,0.0,7465,8155.8441558441555,2,2.172661870503597,12200.0,419.25,238.0,238.0,사립,305,365000,85000,0,31.24610710216483,-0.08470541401273882,0.0,-0.07947019867549661,0.0
충남,당진시,순성면,순성미술관,3011,329.125,0.0,0.0,7465,8155.8441558441555,1,1.0,181.69,181.69,144.65,144.65,사립,54,13250,98241,1,8.148499810102544,-0.08470541401273882,0.0,0.0,0.0
충남,당진시,순성면,아미미술관,7200,426.1218181818182,4.0,4.0,7465,8155.8441558441555,2,2.0,957.0,957.0,251.0,251.0,사립,54,111483,111483,0,15.896576736485938,-0.08470541401273882,0.0,0.0,0.0
충남,공주시,계룡면,임립미술관,5000,408.73333333333335,0.0,7.0,3000,5000.0,4,7.0,1457.6,1457.6,953.0,929.0,사립,89,8000,10000,1,11.232914695808187,-0.4,-1.0,-0.42857142857142855,0.02583423035522067
전북,남원시,노암동,남원시립김병종미술관,6542,408.73333333333335,0.0,0.0,2750,6738.888888888889,2,2.172661870503597,1463.0,1463.0,511.0,511.0,공립,85,73275,79669,1,15.005545587995432,-0.5919208573784006,0.0,-0.07947019867549661,0.0
