CTPRVN_NM,SIGNGU_NM,ADSTRD_NM,2024_FCLTY_NM,2024_DATA_CO,2023_DATA_CO,2024_TOT_PROGRM_CO,2023_TOT_PROGRM_CO,2024_VIEWNG_PRICE,2023_VIEWNG_PRICE,2024_ARTGR_EMP_CO,2023_ARTGR_EMP_CO,2024_BULD_AR_VALUE,2023_BULD_AR_VALUE,2024_DSPY_AR_CN,2023_DSPY_AR_CN,FLAG_NM,2024_food_count_by_dong,2024_VIEWNG_NMPR_CO,2023_VIEWNG_NMPR_CO,viewer_decline,DATA_CO_GROWTH_RATE,VIEWNG_PRICE_GROWTH_RATE,TOT_PROGRM_CO_GROWTH_RATE,ARTGR_EMP_CO_GROWTH_RATE,DSPY_AR_CN_GROWTH_RATE
전북,김제시,부량면,벽천미술관,815,329.125,1.0,0.0,2750,6738.888888888889,2,2.172661870503597,489.0,489.0,335.0,335.0,공립,13,2234,2180,0,1.4762628180782378,-0.5919208573784006,0.0,-0.07947019867549661,0.0
전북,순창군,순창읍,순창공립옥천골미술관,3011,329.125,3.0,3.0,2750,6738.888888888889,2,2.172661870503597,464.59,464.59,162.0,162.0,공립,257,12453,7379,0,8.148499810102544,-0.5919208573784006,0.0,-0.07947019867549661,0.0
전북,익산시,어양동,익산예술의전당미술관,200,200.0,15.0,5.0,2750,6738.888888888889,2,2.172661870503597,3368.0,3368.0,1110.0,1110.0,공립,264,17429,16899,0,0.0,-0.5919208573784006,2.0,-0.07947019867549661,0.0
전북,정읍시,초산동,정읍시립미술관,2050,408.73333333333335,4.0,4.0,2750,6738.888888888889,2,2.172661870503597,1696.4,1696.4,594.7,638.4,공립,82,15119,14197,0,4.015495025281357,-0.5919208573784006,0.0,-0.07947019867549661,-0.06845238095238085
전북,무주군,무주읍,최북미술관,2588,408.73333333333335,7.0,5.0,2750,6738.888888888889,2,2.172661870503597,1094.0,1094.0,546.0,546.0,공립,203,43039,22500,0,5.331756646550318,-0.5919208573784006,0.4,-0.07947019867549661,0.0
전북,익산시,어양동,W미술관,4620,329.125,4.0,4.0,7465,8155.8441558441555,2,2.0,431.03,431.0,148.6,149.0,사립,264,3997,2642,0,13.037219901253323,-0.08470541401273882,0.0,0.0,-0.0026845637583892998
전북,전주시,풍남동,교동미술관,700,700.0,6.0,7.0,7465,8155.8441558441555,4,6.0,405.0,405.0,236.0,236.0,사립,148,43599,16399,0,0.0,-0.08470541401273882,-0.14285714285714285,-0.3333333333333333,0.0
전북,부안군,변산면,금구원야외조각미술관,760,760.0,0.0,0.0,3000,2000.0,1,2.172661870503597,847.9449999999999,709.955625,10040.0,10040.0,사립,231,4000,9749,1,0.0,0.5,0.0,-0.5397350993377483,0.0
전북,전주시,효자5동,누벨백미술관,820,820.0,4.0,9.0,7465,8155.8441558441555,1,2.0,922.0,922.0,205.0,410.0,사립,148,2970,3100,1,0.0,-0.08470541401273882,-0.5555555555555556,-0.5,-0.5
전북,전주시,풍남동,미술관 솔,500,329.125,0.0,0.0,7465,3000.0,2,2.0,5887.0,356.0,214.0,214.4,사립,148,2500,2000,0,0.5191796429927839,1.4883333333333333,0.0,0.0,-0.0018656716417910712
전북,완주군,소양면,산속등대미술관,983,983.0,2.0,64.0,12000,12000.0,1,1.0,2564.1,2564.1,827.0,827.0,사립,98,18931,32850,1,0.0,0.0,-0.96875,0.0,0.0
전북,남원시,수지면,수지미술관,3000,426.1218181818182,23.0,21.0,7465,8155.8441558441555,1,1.0,886.0,886.0,317.0,317.0,사립,4,3944,2657,0,6.0402403068691415,-0.08470541401273882,0.09523809523809523,0.0,0.0
전북,군산시,흥남동,예깊미술관,500,500.0,2.0,2.0,7465,8155.8441558441555,1,1.0,330.0,330.0,495.0,495.0,사립,153,14160,14160,0,0.0,-0.08470541401273882,0.0,0.0,0.0
전북,군산시,월명동,이당미술관,3011,329.125,0.0,0.0,7465,8155.8441558441555,2,1.0,449.0,449.0,430.0,430.0,사립,363,18474,18474,0,8.148499810102544,-0.08470541401273882,0.0,1.0,0.0
전북,장수군,계남면,장수미술관,500,500.0,4.0,4.0,7465,8155.8441558441555,1,1.0,223.0,223.0,103.0,103.0,사립,23,1522,1378,0,0.0,-0.08470541401273882,0.0,0.0,0.0
전북,전주시,풍남동,전주현대미술관,550,550.0,3.0,3.0,5000,5000.0,1,1.0,638.0,638.0,391.0,391.0,사립,148,5500,6000,1,0.0,0.0,0.0,0.0,0.0
전북,전주시,노송동,청목미술관,253,253.0,2.0,7.0,7465,8155.8441558441555,2,3.0,400.0,400.3,185.0,185.0,사립,148,10969,7985,0,0.0,-0.08470541401273882,-0.7142857142857143,-0.3333333333333333,0.0
전북,부안군,진서면,휘목미술관,2588,408.73333333333335,0.0,0.0,3000,3000.0,1,1.0,1112.0,1112.0,800.0,800.0,사립,100,1503,17492,1,5.331756646550318,0.0,0.0,0.0,0.0
전남,신안군,자은면,1004섬수석미술관,3011,329.125,0.0,0.0,10000,10000.0,2,2.172661870503597,446.47,446.47,449.45,449.45,공립,38,27000,27000,0,8.148499810102544,0.0,0.0,-0.07947019867549661,0.0
전남,진도군,의신면,남도전통미술관,120,120.0,4.0,4.0,2750,6738.888888888889,2,2.172661870503597,1656.0,1656.0,575.0,575.0,공립,73,98831,107439,1,0.0,-0.5919208573784006,0.0,-0.07947019867549661,0.0
전남,목포시,유달동,노적봉예술공원미술관,2588,489.0,0.0,1.0,2750,6738.888888888889,2,2.172661870503597,2576.0,2554.0,1316.0,804.0,공립,117,32728,28436,0,4.292433537832311,-0.5919208573784006,-1.0,-0.07947019867549661,0.6368159203980099
전남,무안군,삼향읍,무안군오승우미술관,10613,343.3636363636364,12.0,12.0,2750,6738.888888888889,2,2.172661870503597,2744.0,2744.0,1031.7,1031.8,공립,625,8682,5400,0,29.90892242520519,-0.5919208573784006,0.0,-0.07947019867549661,-9.691800736568042e-05
전남,보성군,문덕면,보성군립백민미술관,6000,426.1218181818182,0.0,0.0,2750,6738.888888888889,2,2.172661870503597,1075.0,1075.0,555.0,555.0,공립,8,4560,4557,0,13.080480613738281,-0.5919208573784006,0.0,-0.07947019867549661,0.0
전남,영암군,군서면,영암군립하정웅미술관,3000,31.0,4.0,0.0,2750,6738.888888888889,2,2.172661870503597,2949.4,1614.0,747.4,500.0,공립,35,22929,18972,0,95.7741935483871,-0.5919208573784006,0.0,-0.07947019867549661,0.49479999999999996
전남,신안군,압해읍,저녁노을미술관,2588,408.73333333333335,3.0,4.0,10000,5000.0,2,2.172661870503597,1408.52,1408.52,665.7,665.7,공립,68,24551,36352,1,5.331756646550318,1.0,-0.25,-0.07947019867549661,0.0
전남,광양시,광양읍,전남도립미술관,2166,343.3636363636364,24.0,9.0,2750,80800.0,2,2.172661870503597,11580.0,11580.0,2709.0,2709.0,공립,948,128032,116485,0,5.308181096108021,-0.9659653465346535,1.6666666666666667,-0.07947019867549661,0.0
전남,함평군,함평읍,함평군립미술관,1371,343.3636363636364,3.0,3.0,2750,6738.888888888889,2,2.172661870503597,3854.0,3854.0,1238.0,1238.0,공립,187,37307,55547,1,2.992851469420174,-0.5919208573784006,0.0,-0.07947019867549661,0.0
전남,목포시,목원동,갓바위미술관,3011,329.125,0.0,0.0,7465,8155.8441558441555,1,1.0,265.0,265.0,132.0,132.0,사립,255,1200,1200,0,8.148499810102544,-0.08470541401273882,0.0,0.0,0.0
전남,강진군,강진읍,강진미술관,10,10.0,0.0,0.0,7465,8155.8441558441555,1,1.0,685.0,685.0,511.0,511.0,사립,369,1800,1800,0,0.0,-0.08470541401273882,0.0,0.0,0.0
전남,목포시,연동,경훈미술관,3011,329.125,12.0,12.0,7465,81000.0,1,1.0,140.0,140.0,114.0,114.0,사립,86,165000,175000,1,8.148499810102544,-0.9078395061728395,0.0,0.0,0.0
전남,담양군,대전면,공예미술관 보임쉔,3011,329.125,5.0,7.0,7465,8155.8441558441555,1,1.0,373.0,373.0,158.0,158.0,사립,58,2000,2000,0,8.148499810102544,-0.08470541401273882,-0.2857142857142857,0.0,0.0
전남,진도군,임회면,나절로미술관,10000,426.1218181818182,0.0,0.0,7465,8155.8441558441555,1,1.0,822.0,822.0,822.0,822.0,사립,52,360,360,0,22.467467689563804,-0.08470541401273882,0.0,0.0,0.0
전남,고흥군,영남면,남포미술관,2200,426.1218181818182,1.0,3.0,7465,8155.8441558441555,2,1.0,965.0,965.0,242.0,242.0,사립,7,30000,9200,0,4.162842891704037,-0.08470541401273882,-0.6666666666666666,1.0,0.0
전남,화순군,사평면,다산미술관,2500,329.125,6.0,10.0,7465,8155.8441558441555,1,2.172661870503597,378.0,378.0,120.0,120.0,사립,16,1800,934,0,6.59589821496392,-0.08470541401273882,-0.4,-0.5397350993377483,0.0
전남,담양군,담양읍,대담미술관,4535,426.1218181818182,13.0,19.0,7465,8155.8441558441555,2,3.0,895.0,895.0,416.0,416.0,사립,434,62926,28034,0,9.642496597217184,-0.08470541401273882,-0.3157894736842105,-0.3333333333333333,0.0
전남,고흥군,도화면,도화헌미술관,1000,408.73333333333335,3.0,3.0,7465,8155.8441558441555,3,1.0,231.8,1300.0,131.0,123.0,사립,46,10800,7800,0,1.4465829391616374,-0.08470541401273882,0.0,2.0,0.06504065040650407
전남,고흥군,남양면,리:피움미술관,4535,426.1218181818182,1.0,5.0,7465,8155.8441558441555,2,2.172661870503597,835.0,835.0,189.0,189.0,사립,6,3000,2200,0,9.642496597217184,-0.08470541401273882,-0.8,-0.07947019867549661,0.0
전남,순천시,향동,모긴미술관,3011,329.125,1.0,1.0,7465,8155.8441558441555,2,2.0,407.0,407.0,187.0,187.0,사립,91,2558,2640,1,8.148499810102544,-0.08470541401273882,0.0,0.0,0.0
전남,진도군,진도읍,산꽃미술관,3011,329.125,0.0,0.0,3000,3000.0,1,2.0,478.0,478.0,139.4,139.4,사립,319,400,400,0,8.148499810102544,0.0,0.0,-0.5,0.0
전남,고흥군,금산면,섬in섬 연홍미술관,3011,329.125,3.0,3.0,7465,8155.8441558441555,2,2.172661870503597,165.0,165.0,165.0,165.0,사립,56,38000,38000,0,8.148499810102544,-0.08470541401273882,0.0,-0.07947019867549661,0.0
전남,화순군,도곡면,소소미술관,800,800.0,1.0,2.0,7465,8155.8441558441555,2,2.0,1190.0,1190.0,117.0,117.0,사립,93,7150,1100,0,0.0,-0.08470541401273882,-0.5,0.0,0.0
전남,장성군,장성읍,아인미술관,3011,329.125,2.0,2.0,7465,8155.8441558441555,1,1.0,206.0,206.0,206.0,206.0,사립,251,18000,18000,0,8.148499810102544,-0.08470541401273882,0.0,0.0,0.0
전남,영암군,신북면,아천미술관,15000,426.1218181818182,6.0,6.0,7465,8155.8441558441555,2,2.172661870503597,905.0,905.0,812.0,812.0,사립,37,2000,2000,0,34.20120153434571,-0.08470541401273882,0.0,-0.07947019867549661,0.0
전남,목포시,신흥동,아트센터신선미술관,3011,329.125,20.0,8.0,7465,8155.8441558441555,1,2.172661870503597,245.0,245.0,225.0,225.0,사립,775,28000,7800,0,8.148499810102544,-0.08470541401273882,1.5,-0.5397350993377483,0.0
전남,여수시,쌍봉동,여수미술관,3011,329.125,5.0,5.0,7465,8155.8441558441555,1,1.0,382.0,540.0,237.0,137.0,사립,1014,8490,4630,0,8.148499810102544,-0.08470541401273882,0.0,0.0,0.7299270072992701
전남,영암군,삼호읍,이안미술관,4535,426.1218181818182,0.0,1.0,7465,8155.8441558441555,1,1.0,1038.0,1039.0,712.9,713.0,사립,468,5400,1400,0,9.642496597217184,-0.08470541401273882,-1.0,0.0,-0.0001402524544179842
전남,보성군,조성면,우종미술관,220,220.0,3.0,3.0,4000,4000.0,2,2.0,560.0,560.0,359.0,359.0,사립,33,2500,2500,0,0.0,0.0,0.0,0.0,0.0
전남,목포시,원산동,유달미술관,4535,426.1218181818182,0.0,0.0,7465,8155.8441558441555,1,2.172661870503597,793.0,793.0,207.0,207.0,사립,400,4000,4000,0,9.642496597217184,-0.08470541401273882,0.0,-0.5397350993377483,0.0
전남,함평군,해보면,잠월미술관,3011,329.125,4.0,4.0,7465,8155.8441558441555,2,2.172661870503597,232.29,232.29,269.0,269.0,사립,34,2500,2500,0,8.148499810102544,-0.08470541401273882,0.0,-0.07947019867549661,0.0
전남,진도군,군내면,진도솔마루미술관,10000,329.125,3.0,3.0,7465,8155.8441558441555,1,1.0,549.0,549.0,248.0,248.0,사립,31,360,360,0,29.38359285985568,-0.08470541401273882,0.0,0.0,0.0
전남,진도군,진도읍,진도현대미술관,2000,329.125,485.0,485.0,7465,8155.8441558441555,3,3.0,549.0,549.0,549.0,549.0,사립,319,4300,4300,0,5.076718571971136,-0.08470541401273882,0.0,0.0,0.0
전남,화순군,화순읍,태곳미술관,3011,329.125,6.0,6.0,7465,8155.8441558441555,1,1.0,103.0,103.0,85.0,85.0,사립,679,1200,2000,1,8.148499810102544,-0.08470541401273882,0.0,0.0,0.0
전남,강진군,성전면,학명미술관,400,400.0,4.0,4.0,7465,8155.8441558441555,1,1.0,140.0,140.0,280.0,280.0,사립,41,640,500,0,0.0,-0.08470541401273882,0.0,0.0,0.0
전남,해남군,해남읍,행촌미술관,1000,329.125,4.0,1.0,7465,8155.8441558441555,2,1.0,429.0,429.0,100.0,100.0,사립,551,37560,30500,0,2.038359285985568,-0.08470541401273882,3.0,1.0,0.0
전남,고흥군,남양면,회정미술관,3011,329.125,0.0,0.0,7465,8155.8441558441555,2,2.172661870503597,358.38,358.38,213.0,213.0,사립,6,4200,4200,0,8.148499810102544,-0.08470541401273882,0.0,-0.07947019867549661,0.0
경북,경주시,보덕동,경주솔거미술관,231,231.0,9.0,5.0,2750,6738.888888888889,2,2.172661870503597,1556.0,1556.0,660.0,660.0,공립,186,153314,125890,0,0.0,-0.5919208573784006,0.8,-0.07947019867549661,0.0
경북,경주시,황성동,경주예술의전당 알천미술관,177,177.0,1.0,1.0,2750,6738.888888888889,2,2.172661870503597,21232.0,21232.0,2319.71,2319.71,공립,428,56500,43137,0,0.0,-0.5919208573784006,0.0,-0.07947019867549661,0.0
경북,청송군,진보면,군립청송야송미술관,15000,408.73333333333335,1.0,1.0,2750,6738.888888888889,2,2.172661870503597,2604.54,2604.54,1307.24,1307.23,공립,179,22654,16339,0,35.698744087424565,-0.5919208573784006,0.0,-0.07947019867549661,7.64976323982077e-06
경북,김천시,양금동,김천시립미술관,4535,426.1218181818182,1.0,1.0,2750,6738.888888888889,2,2.172661870503597,1031.0,1034.5,277.5,272.16,공립,99,5375,5685,1,9.642496597217184,-0.5919208573784006,0.0,-0.07947019867549661,0.01962081128747786
경북,포항시,환여동,포항시립미술관,8468,343.3636363636364,11.0,18.0,2750,6738.888888888889,2,2.172661870503597,3314.0,5657.0,1143.0,1143.0,공립,169,147170,156808,1,23.66190097961345,-0.5919208573784006,-0.3888888888888889,-0.07947019867549661,0.0
경북,영천시,화산면,시안미술관,650,650.0,12.0,10.0,3000,3000.0,3,4.0,4500.0,4500.0,900.0,900.0,사립,20,11800,12000,1,0.0,0.0,0.2,-0.25,0.0
경북,예천군,지보면,신풍미술관,3000,329.125,13.0,14.0,5000,5000.0,1,3.0,397.0,397.0,218.0,218.0,사립,35,4000,4232,1,8.115077857956704,0.0,-0.07142857142857142,-0.6666666666666666,0.0
경북,청도군,운문면,영담한지미술관,180,329.125,40.0,30.0,3000,2000.0,2,2.172661870503597,300.0,300.0,218.0,128.0,사립,82,9000,10000,1,-0.4530953285225978,0.5,0.3333333333333333,-0.07947019867549661,0.703125
경북,경주시,보덕동,우양미술관,1500,343.3636363636364,2.0,2.0,7465,8155.8441558441555,3,3.0,5836.0,5836.0,2356.0,2356.0,사립,186,72240,75200,1,3.3685464654487682,-0.08470541401273882,0.0,0.0,0.0
경북,울진군,온정면,향암미술관,4535,426.1218181818182,0.0,0.0,2500,3000.0,1,1.0,787.0,787.0,616.0,616.0,사립,27,2700,2500,0,9.642496597217184,-0.16666666666666666,0.0,0.0,0.0
경북,경산시,하양읍,대구가톨릭대학교김종복미술관,413,413.0,2.0,2.0,0,0.0,2,2.0,6678.0,6678.0,1989.0,1989.0,대학,574,3000,3000,0,0.0,0.0,0.0,0.0,0.0
경남,창원시,봉림동,경남도립미술관,15528,343.3636363636364,40.0,40.0,1000,1000.0,2,2.172661870503597,8931.0,8931.0,2641.0,2641.0,공립,350,78686,78686,0,44.22319301032565,0.0,0.0,-0.07947019867549661,0.0
경남,김해시,내외동,김해문화의전당 윤슬미술관,10613,343.3636363636364,5.0,11.0,2750,6738.888888888889,2,2.172661870503597,43342.7,43342.7,1379.0,1379.0,공립,1141,48430,26844,0,29.90892242520519,-0.5919208573784006,-0.5454545454545454,-0.07947019867549661,0.0
경남,진주시,충무공동,진주시립이성자미술관,2588,408.73333333333335,5.0,5.0,2000,2000.0,2,2.172661870503597,1219.0,1110.0,377.0,377.0,공립,476,30108,23570,0,5.331756646550318,0.0,0.0,-0.07947019867549661,0.0
경남,창원시,오동동,창원시립마산문신미술관,2588,408.73333333333335,11.0,11.0,500,500.0,2,2.172661870503597,2027.0,2027.0,2027.0,2027.0,공립,350,21348,20297,0,5.331756646550318,0.0,0.0,-0.07947019867549661,0.0
경남,창원시,대산면,대산미술관,6850,426.1218181818182,4.0,4.0,2000,3000.0,2,2.0,583.0,583.0,436.0,436.0,사립,350,10000,10000,0,15.075215367351205,-0.3333333333333333,0.0,0.0,0.0
경남,사천시,정동면,우주미술관,4535,426.1218181818182,2.0,2.0,7465,8155.8441558441555,1,1.0,599.8,599.8,180.0,180.0,사립,91,6400,6400,0,9.642496597217184,-0.08470541401273882,0.0,0.0,0.0
경남,통영시,봉평동,전혁림미술관,3011,329.125,1.0,1.0,7465,8155.8441558441555,2,2.172661870503597,464.0,464.0,264.0,264.0,사립,224,33166,33166,0,8.148499810102544,-0.08470541401273882,0.0,-0.07947019867549661,0.0
경남,통영시,용남면,통영옻칠미술관,4535,426.1218181818182,4.0,4.0,3000,3000.0,2,2.0,937.0,937.0,303.0,303.0,사립,80,11809,11809,0,9.642496597217184,0.0,0.0,0.0,0.0
제주,서귀포시,천지동,서귀포시기당미술관,2588,408.73333333333335,5.0,4.0,1000,6738.888888888889,2,2.172661870503597,1230.0,1230.0,601.0,601.0,공립,286,17978,15879,0,5.331756646550318,-0.8516075845012366,0.25,-0.07947019867549661,0.0
제주,서귀포시,정방동,소암기념관,2588,150.0,3.0,4.0,2750,6738.888888888889,2,2.172661870503597,1608.0,1608.0,579.0,579.0,공립,285,6885,3812,0,16.253333333333334,-0.5919208573784006,-0.25,-0.07947019867549661,0.0
제주,서귀포시,정방동,이중섭미술관,4535,426.1218181818182,3.0,1.0,1500,1500.0,2,2.172661870503597,589.0,589.0,195.0,314.0,공립,285,128725,137902,1,9.642496597217184,0.0,2.0,-0.07947019867549661,-0.37898089171974525
제주,제주시,연동,제주도립미술관,10000,343.3636363636364,5.0,4.0,2000,2000.0,2,2.172661870503597,7087.0,7087.09,2299.86,1912.0,공립,1534,70729,70250,0,28.123643102991792,0.0,0.25,-0.07947019867549661,0.20285564853556493
제주,서귀포시,대정읍,제주추사관,2588,408.73333333333335,0.0,4.0,2750,6738.888888888889,2,2.172661870503597,1193.9,1194.0,394.24,496.0,공립,621,48395,52911,1,5.331756646550318,-0.5919208573784006,-1.0,-0.07947019867549661,-0.20516129032258063
제주,제주시,한경면,제주현대미술관,1478,898.0,2.0,3.0,2750,6738.888888888889,2,2.172661870503597,2107.0,2403.0,1920.1,1030.0,공립,286,124313,131388,1,0.6458797327394209,-0.5919208573784006,-0.3333333333333333,-0.07947019867549661,0.8641747572815534
제주,서귀포시,성산읍,김영갑갤러리두모악미술관,4535,426.1218181818182,0.0,0.0,5000,4500.0,2,1.0,947.0,947.0,610.0,610.0,사립,649,26947,38721,1,9.642496597217184,0.1111111111111111,0.0,1.0,0.0
제주,제주시,조천읍,돌하르방미술관,130,83.0,14.0,0.0,7000,7000.0,1,1.0,1593.0400000000002,2401.473571428571,8264.0,8264.0,사립,722,20367,42572,1,0.5662650602409639,0.0,0.0,0.0,0.0
제주,서귀포시,예래동,박물관은 살아있다,10613,150.0,0.0,0.0,14000,14000.0,1,2.172661870503597,4608.0,4608.0,2020.0,2667.0,사립,171,216023,207593,0,69.75333333333333,0.0,0.0,-0.5397350993377483,-0.2425946756655418
제주,제주시,삼도2동,아라리오뮤지엄 탑동시네마,50,50.0,0.0,0.0,15000,15000.0,2,2.0,5715.0,5715.0,4798.0,4798.0,사립,293,26744,31940,1,0.0,0.0,0.0,0.0,0.0
제주,서귀포시,동홍동,왈종미술관,1320,426.1218181818182,0.0,0.0,10000,5000.0,1,2.0,999.0,999.0,335.0,335.0,사립,342,12828,23475,1,2.097705735022422,1.0,0.0,-0.5,0.0
제주,서귀포시,성산읍,유민미술관,2588,343.3636363636364,0.0,0.0,12000,12000.0,3,1.0,1386.0,2821.0,1184.0,1184.0,사립,649,39390,36000,0,6.537198835054276,0.0,0.0,2.0,0.0
제주,제주시,노형동,제주옹기숨미술관,100,100.0,8.0,8.0,7465,8155.8441558441555,2,3.0,376.0,37600.0,189.0,18900.0,사립,1129,13000,12000,0,0.0,-0.08470541401273882,0.0,-0.3333333333333333,-0.99
제주,서귀포시,안덕면,포도뮤지엄,1338,343.3636363636364,3.0,3.0,7465,8155.8441558441555,1,1.0,2658.05,2658.05,1309.463,1309.463,사립,503,76356,66506,0,2.8967434471803015,-0.08470541401273882,0.0,0.0,0.0
제주,서귀포시,표선면,포토갤러리자연사랑미술관,10000,426.1218181818182,3.0,16.0,3000,3000.0,1,1.0,1087.0,1087.0,829.0,829.0,사립,457,5000,2500,0,22.467467689563804,0.0,-0.8125,0.0,0.0
제주,제주시,한림읍,유동룡미술관,100,23.34,5.0,43.0,30000,32000.0,2,2.0,674.4,674.49,357.4,169.1,사립,839,29000,5000,0,3.284490145672665,-0.0625,-0.8837209302325582,0.0,1.1135422826729746
